매물명,분류,매물번호,방향,해당층,총층,방수,욕실수,총주차대수,총세대수,준공년월
고덕아이파크 107동,아파트,2060566153,남,저,20,4,3,2011.12.
,,,,,,
,,,,,,
성내e-편한세상1차 101동,아파트,2060638418,동,중,15,3,2,2003.11.
강일리버파크2단지 205동,아파트,2060328293,남동,중,11,3,2,2009.03.
,,,,,,
한강포스파크 101동,아파트,2059927987,남,고,19,4,2,2002.09.
고덕아르테온 327동,아파트,2060312763,남서,고,22,3,2,2020.02.
현대코아(천호아이파크) 1동,주상복합,2060266669,남,고,25,3,2,1999.02.
래미안강동팰리스 103동,주상복합,2060344333,남,고,45,3,2,2017.07.
지원골드 1동,아파트,2060499942,남,저,7,3,2,2005.09.
래미안솔베뉴 102동,아파트,2060343246,남서,고,35,3,2,2019.06.
고덕숲아이파크 104동,아파트,2060306392,남,고,15,3,2,2018.03.
,,,,,,
,,,,,,
강동역신동아파밀리에 1101동,주상복합,2060265030,남,저,41,4,2,2015.07.
고덕센트럴아이파크 510동,아파트,2060406188,남,고,19,3,2,2019.12.
일성하이츠 1동,오피스텔,2059788912,남,중,15,1,1,1993.09.
고덕아르테온 327동,아파트,2060348356,남동,저,22,3,2,2020.02.
래미안솔베뉴 109동,아파트,2060398637,남서,고,34,3,2,2019.06.
빌라 뉴삼성빌,빌라/연립,2060362699,남,4,5,2,1,7,-,2008.07.
강동역신동아파밀리에 1101동,주상복합,2060264698,남,고,41,4,2,2015.07.
,,,,,,
암사e-편한세상 102동,아파트,2060310515,남,고,13,3,2,2005.10.
,,,,,,
,,,,,,
빌라 하이브빌,빌라/연립,2059044153,-,4,6,3,2,11,15,2015.08.
금호 1동,아파트,2060766758,남,3,14,1,1,1987.06.
금호 1동,아파트,2060767196,남,2,14,1,1,1987.06.
빌라 샤인트리움 B동,빌라/연립,2059043238,서,2,5,3,1,1,10,2016.09.
,,,,,,
빌라 현대빌라 1동,빌라/연립,2059037733,남,2,3,3,1,8,15,1992.01.
고덕자이 106동,아파트 분양권,2060799709,남,10,12,3,2,2021.02.
빌라 대림빌라,빌라/연립,2059081032,남,1,3,4,2,1,108,1992.03.
빌라 극동하이빌,빌라/연립,2059047359,북서,4,5,3,2,8,8,2010.07.
고덕센트럴아이파크 514동,아파트,2060387482,남서,17,29,3,2,2019.12.
,,,,,,
단독,단독/다가구,2059102451,남,3,2,1,3,1987.11.
,,,,,,
빌라 예건네스빌,빌라/연립,2059096221,남,5,5,3,1,8,8,2002.09.
우성(332) 101동,아파트,2059026533,남,8,9,3,2,1989.10.
고덕아르테온 326동,아파트,2060583327,남서,21,32,3,2,2020.02.
"더존예가(167-120,도시형) 1동",아파트,2059059376,-,6,10,1,1,2016.09.
다가구,단독/다가구,2060364754,-,3,1,5,8,
단지내상가,상가점포,2058986935,2,2,10,2009.09.
명일LG 101동,아파트,2058789024,남서,3,23,3,2,1999.12.
"다성이즈빌(163-5,도시형) 1동",아파트,2058246087,남동,10,12,1,1,2018.09.
다가구,단독/다가구,2058971235,-,,,-,-,
빌라,빌라/연립,2057106470,남,3,6,3,2,63,-,
빌라 드림하우스천동,빌라/연립,2058569889,남동,4,6,3,1,1,-,2014.01.
광남캐스빌(435-7) 101동,아파트,2059009864,-,7,15,3,2,2004.10.
연립,빌라/연립,2058948507,남,2,3,3,1,-,6,1986.12.
빌라,빌라/연립,2057105698,-,5,5,4,2,6,-,
강일타워 1동,오피스텔,2058815927,-,8,10,1,1,2011.06.
빌라,빌라/연립,2057102737,남,3,7,3,2,8,-,2020.05.
빌라,빌라/연립,2057102535,남,7,7,3,2,8,-,2020.05.
둔촌푸르지오 104동,아파트,2058788306,남,4,21,3,2,2010.03.
빌라 더존예가,빌라/연립,2059013778,-,8,8,3,2,-,14,
원다빌2 1동,아파트,2058746796,서,2,13,3,2,2002.07.
빌라,빌라/연립,2057106363,남,3,6,3,2,62,-,
,,,,,,
현대웰하임1단지(도시형) 101동,아파트,2060249481,남,저,15,1,1,2012.04.
한강현대 102동,아파트,2060265363,남,고,27,4,2,1999.05.
고덕래미안힐스테이트 203동,아파트,2060365603,남동,저,17,3,2,2016.12.
고덕그라시움 141동,아파트,2060038099,남,중,18,3,2,2019.09.
고덕래미안힐스테이트 201동,아파트,2060058031,남,중,18,3,2,2016.12.
래미안강동팰리스 101동,주상복합,2060102461,남,저,44,3,2,2017.07.
성내올림픽파크한양수자인 102동,아파트,2060118895,남,고,24,3,2,2016.08.
고덕아르테온 316동,아파트,2059918730,남동,고,32,3,2,2020.02.
유원 1동,아파트,2059597166,남,중,18,3,1,1997.08.
강일리버파크6단지 604동,아파트,2060062367,-,중,15,3,2,2009.03.
빌라 명문아이빌,빌라/연립,2060072807,북,4,6,3,2,18,18,2016.04.
둔촌신성미소지움2차 201동,아파트,2060083773,동,저,22,3,2,2000.12.
프라이어팰리스 105동,아파트,2059570815,남,저,30,3,2,2007.07.
강변그대가 104동,아파트,2060138497,남,저,15,3,2,2007.02.
,,,,,,
래미안솔베뉴 106동,아파트,2060151031,남서,중,35,3,2,2019.06.
래미안강동팰리스 101동,주상복합,2060065273,-,고,44,3,2,2017.07.
삼익그린맨션2차 605동,아파트,2060050678,남,중,15,3,1,1983.12.
정암하이빌 1동,오피스텔,2060051705,동,고,11,1,1,2003.12.
빌라,빌라/연립,2058850153,-,3,6,2,1,1,-,2016.01.
한강현대 101동,아파트,2060365565,남,3,27,3,2,1999.05.
,,,,,,
한솔솔파크더리버 101동,아파트,2060542919,-,10,15,3,2,2009.08.
빌라 현진빌라,빌라/연립,2058714922,-,2,5,2,1,2,-,2013.01.
강일리버파크9단지 911동,아파트,2058517047,남,9,13,3,2,2009.04.
빌라 YH빌리지,빌라/연립,2058708064,-,4,7,2,1,11,18,2017.01.
둔촌역청구 101동,아파트,2058424117,남,15,19,3,1,1999.03.
원다빌2 1동,아파트,2058563838,남,1,13,3,2,2002.07.
명일LG 102동,아파트,2058549194,동,9,18,2,1,1999.12.
강일리버파크3단지 305동,아파트,2058554709,남동,6,13,3,2,2009.03.
강일리버파크3단지 313동,아파트,2058501732,남서,3,15,3,2,2009.03.
복합상가,상가점포,2058622711,1,18,1,2003.01.
빌라,빌라/연립,2058788457,서,3,6,3,2,8,10,2016.04.
"다성이즈빌(169-9,도시형) 1동",아파트,2058605237,북동,9,9,1,1,2016.09.
고덕리엔파크2단지 205동,아파트,2058554493,남,11,12,3,2,2011.01.
빌라 신주블루빌,빌라/연립,2058829865,남서,5,5,2,1,8,8,2004.01.
강변그대가 102동,아파트,2058600176,남,9,15,3,2,2007.02.
노블레스 오피스텔동,오피스텔,2060784863,동,8,10,1,1,2004.03.
동아코아 1동,주상복합,2060787840,서,13,20,3,1,1997.12.
강동역두산위브센티움 1동,오피스텔,2060792703,-,6,15,1,1,2004.05.
고덕센트럴푸르지오 B동,오피스텔,2060796350,북,3,4,2,1,2020.09.
고덕센트럴푸르지오 A동,오피스텔,2060797231,남동,5,7,1,1,2020.09.
중앙하이츠 101동,아파트,2060805367,남,7,16,3,1,1998.12.
주공고층3단지 324동,재건축,2060751098,서,5,10,3,1,1980.12.
주공저층2단지 226동,재건축,2060751403,동,4,5,0,0,1980.01.
,,,,,,
주공저층1단지 137동,재건축,2060751717,남,3,5,3,1,1980.01.
주공저층2단지 226동,재건축,2060756191,남,2,5,3,1,1980.01.
주공고층3단지 315동,재건축,2060754176,남,9,10,3,1,1980.12.
신암가온 1동,주상복합,2060761960,서,3,10,2,1,2002.07.
현대1차 12동,아파트,2060768318,남,13,14,3,1,1984.11.
,,,,,,
주공저층1단지 103동,재건축,2060752062,남,4,5,3,1,1980.01.
길동우성 102동,아파트,2060750835,남동,1,18,3,2,1994.10.
"신동아1,2차 9동",재건축,2060759110,-,8,12,2,1,1983.06.
주공저층2단지 211동,재건축,2060755119,남,3,5,3,1,1980.01.
주공저층1단지 119동,재건축,2060749716,동,3,5,3,1,1980.01.
SK허브진 1동,주상복합,2060778107,북,8,15,3,1,2004.10.
주공저층1단지 103동,재건축,2060750765,남,2,5,3,1,1980.01.
주공고층3단지 313동,재건축,2060753753,남,3,10,3,1,1980.12.
고덕그라시움 131동,아파트,2060759590,-,8,13,3,2,2019.09.
주공고층4단지 434동,재건축,2060752387,-,6,10,3,1,1980.12.
주공고층4단지 429동,재건축,2060752732,-,6,10,3,1,1980.12.
주공저층1단지 117동,재건축,2060744777,동,1,5,3,1,1980.01.
,,,,,,
프라이어팰리스 118동,아파트,2060174439,-,중,30,3,2,2007.07.
e편한세상강동에코포레 102동,아파트,2060560513,남,5,21,3,2,2020.04.
주공저층2단지 221동,재건축,2060747963,동,5,5,3,1,1980.01.
주공저층2단지 206동,재건축,2060741164,동,2,5,3,1,1980.01.
고덕센트럴푸르지오 A동,오피스텔,2060619501,남,4,7,1,1,2020.09.
둔촌푸르지오 105동,아파트,2060727831,동,13,23,3,2,2010.03.
빌라 흥진맨숀에이동,빌라/연립,2060130339,남,3,4,3,,8,-,1991.01.
주공고층3단지 314동,재건축,2060743447,동,8,10,3,1,1980.12.
,,,,,,
노블레스 1동,아파트,2060628710,-,7,7,3,2,2004.03.
주공저층1단지 105동,재건축,2060746038,남,5,5,3,1,1980.01.
주공고층3단지 302동,재건축,2060746310,동,4,10,3,1,1980.12.
프라이어팰리스 115동,아파트,2060740158,남동,19,25,3,2,2007.07.
,,,,,,
M.프라자 1동,아파트,2060619098,남동,6,7,2,1,2004.10.
강일리버파크2단지 208동,아파트,2060744092,남,4,11,3,2,2009.03.
주공고층4단지 424동,재건축,2060739288,남,7,10,3,1,1980.12.
삼익맨션(삼익가든) 3동,아파트,2060583158,남,10,15,3,1,1984.11.
,,,,,,
청광플러스원큐브3차(도시형) 1동,아파트,2059540652,남,17,19,1,1,2014.10.
프라자 3동,아파트,2059870959,남동,중,15,4,2,1984.12.
래미안강동팰리스 102동,주상복합,2059846200,남,고,44,3,2,2017.07.
고덕리엔파크1단지 104동,아파트,2059828224,남동,중,15,4,2,2011.01.
빌라 리라빌라,빌라/연립,2059912101,남,2,2,2,1,2,6,1991.01.
강동역두산위브센티움 1동,주상복합,2059658341,남,14,15,3,1,2004.05.
고덕아르테온 326동,아파트,2059796173,남,고,32,3,2,2020.02.
,,,,,,
고덕그라시움 131동,아파트,2059840380,남,고,13,3,2,2019.09.
프라이어팰리스 116동,아파트,2059927738,남서,중,22,4,2,2007.07.
일성하이츠 1동,오피스텔,2060022620,동,고,15,1,1,1993.09.
강일리버파크6단지 602동,아파트,2059798346,-,고,15,3,2,2009.03.
현대1차 10동,아파트,2059921095,남,고,14,3,1,1984.11.
둔촌신성미소지움2차 202동,아파트,2059886138,남,중,21,3,2,2000.12.
고덕롯데캐슬베네루체 708동,아파트,2059812009,남동,중,28,3,2,2019.12.
고덕센트럴푸르지오 A동,오피스텔,2060113635,남서,6,7,1,1,2020.09.
고덕그라시움 125동,아파트,2060339339,남서,5,29,3,2,2019.09.
,,,,,,
고덕롯데캐슬베네루체 709동,아파트,2060126457,남동,12,29,3,2,2019.12.
고덕그라시움 103동,아파트,2058313261,남서,29,32,3,2,2019.09.
빌라,빌라/연립,2058560471,-,4,5,2,1,-,-,
,,,,,,
강일포디움 1동,오피스텔,2058349896,-,7,10,1,1,2016.03.
,,,,,,
다가구,단독/다가구,2058549689,남동,9,5,-,5,1991.02.
고덕아르테온 329동,아파트,2059927003,남,17,22,3,2,2020.02.
일반상가,상가점포,2058495187,1,10,-,2013.05.
강일리버파크3단지 306동,아파트,2058348753,남동,13,13,3,1,2009.03.
,,,,,,
연립,빌라/연립,2060099630,-,2,3,3,1,-,-,
,,,,,,
단지내상가,상가점포,2058504676,2,2,6,
골드빌4차 1동,주상복합,2058333017,북서,12,12,3,2,2004.04.
,,,,,,
이스트드림힐 1동,주상복합,2058231950,남,4,12,3,2,2003.11.
강일포디움 1동,오피스텔,2058496783,남,10,10,1,1,2016.03.
다가구,단독/다가구,2058549407,-,7,3,1,3,1989.01.
빌라 유하우스,빌라/연립,2060802152,북서,2,5,3,1,7,8,2008.07.
상가주택 은성전속매물,상가주택,2060805964,남동,18,,7,18,2011.01.
빌라 암사동에서 가장좋은 쓰리룸,빌라/연립,2060775480,-,5,7,3,2,18,-,2020.08.
일반상가,상가점포,2060752730,1,9,1,
빌라 그린스위트빌,빌라/연립,2060781200,-,3,6,2,1,7,-,
빌라,빌라/연립,2060766399,서,7,7,3,2,21,21,2019.08.
고덕역효성해링턴타워더퍼스트 1동,오피스텔 분양권,2060764292,남,12,20,1,1,2020.11.
주공고층4단지 412동,재건축,2060750274,남,9,10,3,1,1980.12.
연립 그린빌라,빌라/연립,2060749340,동,4,4,3,1,7,16,1995.04.
주공고층4단지 413동,재건축,2060749071,남,4,10,3,1,1980.12.
빌라,빌라/연립,2060778024,동,6,6,2,1,-,40,2016.01.
,,,,,,
빌라 천호동에서 가장이쁜 쓰리룸 역세권,빌라/연립,2060772200,남동,3,6,3,2,15,-,2019.12.
고덕역효성해링턴타워더퍼스트 1동,오피스텔 분양권,2060763702,남,16,20,1,1,2020.11.
단지내상가 고덕센트럴아이파크 단지내상가,상가점포,2060761920,1,3,1,2020.01.
빌라 무궁화빌,빌라/연립,2060775251,남,2,4,3,1,4,10,1999.08.
고덕역효성해링턴타워더퍼스트 1동,오피스텔 분양권,2060763400,남,7,20,1,1,2020.11.
상가주택 상가주택,상가주택,2060793957,남동,15,,6,8,
몽촌토성 1동,아파트,2060800647,남,3,5,3,2,1993.12.
,,,,,,
빌라,빌라/연립,2060773698,남,3,5,3,2,8,8,2004.01.
복합상가,상가점포,2060781910,-1,21,434,2015.07.
빌라,빌라/연립,2060746714,남,4,6,2,1,18,-,2017.01.
빌라 호수빌라,빌라/연립,2060632324,-,4,4,3,1,3,8,1991.10.
빌딩,빌딩/건물,2060630524,-,
다가구,단독/다가구,2060728178,-,13,,-,-,
주공고층4단지 423동,재건축,2060747454,서,3,10,3,1,1980.12.
빌라 신안아트빌 A동,빌라/연립,2060731659,서,3,5,2,1,6,7,2011.04.
빌딩,빌딩/건물,2060630980,-,
빌딩,빌딩/건물,2060628468,-,
빌딩,빌딩/건물,2060629097,-,
주공고층4단지 435동,재건축,2060744154,동,2,10,3,1,1980.12.
다가구,단독/다가구,2060638671,-,,,-,9,1991.07.
빌라,빌라/연립,2060747674,남서,2,7,3,2,14,14,2020.01.
빌딩,빌딩/건물,2060627533,-,
빌라 이명리버빌,빌라/연립,2060738541,동,4,5,1,1,8,10,2013.06.
빌라 그린하우스빌 A동,빌라/연립,2060633100,동,4,5,3,2,6,-,2003.02.
빌딩,빌딩/건물,2060629724,-,
빌라 로뎀빌라,빌라/연립,2060622970,-,2,4,3,2,7,-,2008.08.
빌딩,빌딩/건물,2060627967,-,
두산위브센티움 1동,오피스텔,2060624872,서,22,23,1,1,2004.09.
단독,단독/다가구,2060632438,-,,,-,-,1986.06.
다가구 세현빌라,단독/다가구,2060622908,북서,22,13,7,13,2013.10.
,,,,,,
다가구,단독/다가구,2060622015,-,36,16,10,15,2019.01.
빌라 조양빌라,빌라/연립,2060621435,남동,1,3,2,1,4,12,1994.10.
다가구,단독/다가구,2060620954,-,20,14,8,13,2019.01.
빌라,빌라/연립,2060619684,-,3,4,3,1,2,9,1994.05.
다가구,단독/다가구,2060619411,남서,16,13,8,12,2018.06.
우림루미아트 101동,아파트,2060601129,남,1,12,3,2,2003.12.
,,,,,,
다가구,단독/다가구,2060619162,남,28,16,10,14,2019.04.
"신동아1,2차 6동",재건축,2060617601,남,7,12,3,1,1983.06.
거산유팰리스 1동,오피스텔,2060614232,남,6,17,1,1,2020.07.
래미안솔베뉴 103동,아파트,2060602679,남,10,32,3,2,2019.06.
,,,,,,
다성이즈빌(388-7) 1동,주상복합,2060608833,서,13,16,2,1,2015.07.
래미안강동팰리스 103동,주상복합,2060547681,-,5,45,3,2,2017.07.
강동롯데캐슬퍼스트 101동,아파트,2060586394,남,19,25,3,2,2008.09.
미랜드프레임빌 1동,아파트,2060549000,-,1,10,4,1,2006.10.
고덕센트럴아이파크 514동,아파트,2060600865,남,10,29,3,2,2019.12.
라인 101동,아파트,2060582861,서,4,19,3,2,1996.01.
,,,,,,
미사아름채 1동,오피스텔,2060547279,동,3,3,1,1,2020.02.
,,,,,,
서희스타힐스 1동,오피스텔,2060511568,북,14,17,2,1,2012.08.
고덕숲아이파크 106동,아파트,2059874834,남,저,22,4,2,2018.03.
,,,,,,
청광노블하임 1동,오피스텔,2060500589,동,3,15,1,1,2004.02.
원다빌2 1동,아파트,2060541836,남,2,13,3,2,2002.07.
원다빌2 1동,아파트,2060541463,동,6,13,3,2,2002.07.
트레벨 1동,오피스텔,2060529669,서,10,15,1,1,2003.06.
강변그대가 105동,아파트,2060497671,남,11,15,3,2,2007.02.
고덕래미안힐스테이트 112동,아파트,2059903573,남동,저,35,3,2,2016.12.
둔촌현대4차 102동,아파트,2060532935,남,4,19,4,2,1996.02.
주공저층1단지 132동,재건축,2060495062,남,1,5,3,1,1980.01.
프라이어팰리스 107동,아파트,2059841313,남동,저,22,3,2,2007.07.
"신동아1,2차 11동",재건축,2060397587,-,7,12,2,1,1983.06.
금호 1동,아파트,2060490491,남,5,14,1,1,1987.06.
성내삼성 202동,아파트,2060519152,남,18,24,4,2,1999.09.
,,,,,,
광남캐스빌 1동,오피스텔,2060539148,동,3,4,1,1,2005.05.
고덕센트럴아이파크 517동,아파트,2059583807,남,고,20,3,2,2019.12.
래미안솔베뉴 108동,아파트,2059638538,남,중,35,3,2,2019.06.
래미안강동팰리스 101동,주상복합,2059563321,북동,중,44,2,1,2017.07.
암사e-편한세상 101동,아파트,2059675346,남,저,13,3,2,2005.10.
삼익파크맨숀 508동,아파트,2059599336,남동,고,12,3,2,1982.09.
강일리버파크2단지 208동,아파트,2059577163,남,저,11,3,2,2009.03.
강동역신동아파밀리에 1101동,주상복합,2059787983,남,중,41,4,2,2015.07.
용명브릿지 1동,아파트,2059537031,-,고,10,3,2,2005.07.
,,,,,,
다가구,단독/다가구,2059646268,-,29,20,10,16,2019.03.
삼익그린맨션2차 602동,아파트,2059665566,동,중,15,2,1,1983.12.
고덕센트럴아이파크 503동,아파트,2059619584,남서,저,29,3,2,2019.12.
고덕숲아이파크 102동,아파트,2059588433,남동,고,25,3,2,2018.03.
래미안강동팰리스 101동,주상복합,2059646896,-,고,44,3,2,2017.07.
둔촌한솔솔파크 102동,아파트,2059602334,남동,고,10,4,2,2003.07.
빌라,빌라/연립,2060115492,-,1,2,3,,-,-,
강동롯데캐슬퍼스트 125동,아파트,2060767213,남동,고,25,3,2,2008.09.
천호역한강푸르지오시티 1동,오피스텔,2060736046,남서,고,35,1,1,2015.07.
고덕롯데캐슬베네루체 716동,아파트,2060126340,남,6,16,3,2,2019.12.
강동롯데캐슬퍼스트 106동,아파트,2060773009,남동,중,33,3,2,2008.09.
강일리버파크7단지 708동,아파트,2058022992,-,14,15,3,2,2009.06.
고덕아르테온 304동,아파트,2059824946,남서,14,25,3,2,2020.02.
중앙 1동,아파트,2059778162,남,2,8,3,2,2001.11.
한강현대 101동,아파트,2059838642,남,7,27,3,1,1999.05.
한강현대 102동,아파트,2059840180,남,9,27,4,2,1999.05.
엘림스퀘어II(도시형) 1동,아파트,2058311015,-,12,13,1,1,2019.04.
고덕센트럴아이파크 505동,아파트,2059883596,남,4,16,3,2,2019.12.
래미안강동팰리스 101동,주상복합,2058037986,남,10,44,3,2,2017.07.
빌라 상목하이츠,빌라/연립,2058340209,-,3,4,3,1,4,-,2002.11.
단지내상가 고덕그라시움아파트상가1동,상가점포,2058308103,2,3,2,2019.10.
일반상가,상가점포,2058254905,1,10,-,2012.07.
둔촌현대4차 102동,아파트,2058094369,남,8,19,3,2,1996.02.
,,,,,,
프라이어팰리스 109동,아파트,2058230325,남,24,25,4,2,2007.07.
현대1차 10동,아파트,2058140283,남,11,14,3,1,1984.11.
단지내상가,상가점포,2058269574,2,2,6,2009.03.
,,,,,,
상가주택,상가주택,2058342556,남,12,6,6,5,1992.07.
,,,,,,
,,,,,,
빌라 삼성그린빌라,빌라/연립,2060582159,남,2,4,4,2,1,-,1999.06.
빌라,빌라/연립,2060567732,-,3,4,3,1,5,7,2017.01.
다가구,단독/다가구,2060549388,북,,,-,-,
빌라,빌라/연립,2060595158,남동,2,6,2,1,1,-,2020.01.
빌라,빌라/연립,2060578873,남동,5,6,3,2,-,10,2020.01.
고덕센트럴푸르지오 B동,오피스텔,2060574017,서,3,4,2,1,2020.09.
빌라 로뎀빌라,빌라/연립,2060607261,남동,3,4,2,1,6,6,2008.08.
빌딩,빌딩/건물,2060549117,6,
빌라,빌라/연립,2060595383,남동,5,7,3,2,14,-,2020.05.
빌라 세림힐,빌라/연립,2060596864,-,5,6,3,1,1,39,2016.03.
다가구 이레가,단독/다가구,2060597712,남,11,8,4,5,2019.05.
빌라 블루빌,빌라/연립,2060555309,-,7,7,3,2,9,14,2011.12.
,,,,,,
빌라 현대빌라 2동,빌라/연립,2060579755,-,3,3,,,8,-,1992.03.
빌라 유하우스,빌라/연립,2060576350,동,2,4,3,1,7,-,2008.01.
,,,,,,
빌라 타워파크주택 A동,빌라/연립,2060562562,-,2,6,2,1,8,15,2013.03.
일반상가,상가점포,2060584284,1,6,40,2004.01.
빌라 벽담주택,빌라/연립,2060602875,-,4,5,3,1,7,-,2007.09.
빌라 세림힐,빌라/연립,2060595496,남동,4,6,3,2,1,39,2016.03.
다가구,단독/다가구,2060548302,-,10,,2,8,
,,,,,,
상가주택,상가주택,2060494073,남,3,2,8,1,2004.08.
빌라 천사파크빌,빌라/연립,2060547575,동,4,4,2,1,6,9,2001.01.
단지내상가 다성이즈빌아파트 상가,상가점포,2060538173,1,12,38,
일반상가,상가점포,2060548584,1,5,-,
빌라,빌라/연립,2060545632,-,3,6,3,,1,-,
빌라 도원아트빌,빌라/연립,2060513237,남,3,5,3,,6,8,2002.09.
인택스파크뷰 1동,오피스텔,2060530981,남서,4,4,1,1,2003.11.
단독 둔촌동 단독주택,단독/다가구,2060506219,남,11,5,-,5,1989.04.
강일리버파크3단지 313동,아파트,2060528094,남서,4,15,3,2,2009.03.
빌라 골드빌,빌라/연립,2060543626,남,4,4,3,2,7,8,2002.11.
전원주택 서원마을,전원주택,2060544951,남,3,2,3,1,1980.07.
고덕롯데캐슬베네루체 716동,아파트,2060509522,남,4,16,3,2,2019.12.
일반상가 메가타운,상가점포,2060542308,1,6,1,2005.04.
빌라 선사리버빌,빌라/연립,2060549071,-,-1,3,3,1,6,-,2002.09.
단지내상가,상가점포,2060506977,1,6,10,2019.11.
빌라,빌라/연립,2060497388,-,3,8,2,1,1,-,2017.12.
빌라 성내아트빌,빌라/연립,2060535208,남,2,5,3,2,6,10,2013.08.
빌라 제이디파크빌,빌라/연립,2060543348,동,3,6,2,1,14,18,2019.02.
빌라,빌라/연립,2060403842,남,3,5,2,1,7,8,2015.08.
빌라,빌라/연립,2060493776,-,3,6,3,2,1,-,2016.05.
다가구,단독/다가구,2060453884,북,,,7,14,2016.08.
,,,,,,
상가주택,상가주택,2060454406,-,,,-,-,1978.08.
다가구,단독/다가구,2060453299,-,,,5,12,2019.02.
빌딩,빌딩/건물,2060391814,4,2006.07.
빌라 신암초인근,빌라/연립,2060395360,동,1,4,2,2,4,6,2003.07.
다가구,단독/다가구,2060453786,남,,,5,12,2019.07.
빌라,빌라/연립,2060403072,남,2,7,3,2,13,15,2016.09.
상가주택,상가주택,2060454779,북,,,3,3,1982.01.
연립,빌라/연립,2060490869,-,3,3,3,1,1,-,
다가구,단독/다가구,2060454633,-,,,6,14,2019.07.
다가구,단독/다가구,2060454299,-,,,9,11,2019.04.
빌라,빌라/연립,2060477411,남동,4,6,2,1,1,-,2016.05.
다가구,단독/다가구,2060453688,-,,,-,12,2019.04.
빌라,빌라/연립,2060388733,서,5,7,3,2,15,15,2020.05.
대,토지/임야,2060452655
빌라 태양빌라,빌라/연립,2060384771,-,2,5,3,2,12,-,1995.12.
단독,단독/다가구,2060389176,동,8,5,2,5,
"신동아1,2차 1동",재건축,2060373269,남,10,12,3,1,1983.06.
고덕그라시움 103동,아파트,2060364642,남서,28,32,3,2,2019.09.
"신동아1,2차 2동",재건축,2060374259,남,10,12,2,1,1983.06.
,,,,,,
동은 101동,아파트,2060357918,서,6,7,3,1,2004.02.
,,,,,,
고덕그라시움 143동,아파트,2060325164,남서,15,21,3,2,2019.09.
다성이즈빌명일4차 1동,아파트,2060344411,남,3,6,3,2,2005.02.
,,,,,,
고덕롯데캐슬베네루체 717동,아파트,2060326310,남,15,17,3,2,2019.12.
성내삼성 202동,아파트,2060359096,남동,6,24,4,2,1999.09.
,,,,,,
삼보프리빌 1동,주상복합,2060338872,남,5,8,3,2,2010.01.
전원주택 서원마을,전원주택,2060380825,남,4,2,3,1,1980.07.
,,,,,,
고덕센트럴푸르지오 A동,오피스텔,2060369573,남동,4,7,1,1,2020.09.
,,,,,,
고덕그라시움 103동,아파트,2060367813,남동,28,32,3,2,2019.09.
길동이룸3차 1동,아파트,2060344889,동,8,8,2,1,2005.06.
천호태영 102동,오피스텔,2060324145,남동,1,1,1,1,1999.11.
고덕센트럴아이파크 512동,아파트,2060292723,남동,13,28,4,2,2019.12.
주공고층4단지 434동,재건축,2060283599,남,6,10,3,1,1980.12.
주공고층3단지 322동,재건축,2060156554,남,6,10,2,1,1980.12.
주공저층1단지 140동,재건축,2060260277,남,2,5,3,1,1980.01.
주공저층2단지 210동,재건축,2060261862,남,1,5,3,1,1980.01.
고덕그라시움 110동,아파트,2060298618,남동,24,27,3,2,2019.09.
강일테라우드 1동,오피스텔,2060173562,남,6,10,3,2,2019.03.
두산위브센티움 1동,오피스텔,2060318004,동,16,23,1,1,2004.09.
주공고층3단지 313동,재건축,2060157063,남,10,10,3,1,1980.12.
명일다성이즈빌 1동,아파트,2060158188,남,1,9,3,2,2010.11.
주공고층4단지 408동,재건축,2060157260,-,5,10,2,1,1980.12.
고덕그라시움 146동,아파트,2060262054,남,13,15,3,2,2019.09.
고덕그라시움 142동,아파트,2060158238,남동,19,21,3,2,2019.09.
주공고층4단지 434동,재건축,2060157564,-,5,10,3,1,1980.12.
주공고층4단지 416동,재건축,2060157744,-,8,10,3,1,1980.12.
청광플러스원큐브3차 1동,오피스텔,2060324102,남,4,6,1,1,2014.10.
두산위브센티움 1동,오피스텔,2060316297,서,23,23,1,1,2004.09.
천호태영 102동,오피스텔,2060324145,남동,1,1,1,1,1999.11.
주공고층3단지 322동,재건축,2060156863,남,3,10,3,1,1980.12.
고덕그라시움 138동,아파트,2060261707,남,8,9,3,2,2019.09.
양지벨로스 1동,아파트,2059610587,남,고,7,3,2,2004.11.
주공저층2단지 226동,재건축,2060156363,남,2,5,3,1,1980.01.
동원베네스트 1동,아파트,2059048033,남,중,13,3,2,2002.12.
주공저층1단지 106동,재건축,2060155757,남,4,5,3,1,1980.01.
주공저층1단지 114동,재건축,2060155366,남,4,5,3,1,1980.01.
고덕센트럴아이파크 503동,아파트,2058806281,남서,저,29,3,2,2019.12.
주공저층1단지 117동,재건축,2060155562,남,4,5,3,1,1980.01.
주공저층2단지 236동,재건축,2060156144,남,4,5,3,1,1980.01.
상가주택,상가주택,2059543821,-,,,-,-,
,,,,,,
,,,,,,
,,,,,,
강동역신동아파밀리에 1102동,주상복합,2059547410,남,중,41,4,2,2015.07.
고덕아르테온 328동,아파트,2060146624,남,12,22,3,2,2020.02.
라인 101동,아파트,2059661371,남,18,19,2,1,1996.01.
강동롯데캐슬퍼스트 119동,아파트,2060602127,남,중,26,3,2,2008.09.
,,,,,,
고덕자이 107동,아파트 분양권,2059894247,남,12,12,4,2,2021.02.
고덕아르테온 320동,아파트,2060602295,남,고,25,4,2,2020.02.
