atclNo,cortarNo,rletTpCd,tradTpCd,flrInfo,prc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,rltrNm
2058406131,1171010200,A01,A1,10/32,253000,174,144,남향,37.521898,127.109666,보행로 채광좋고 밝은집 올확장 올마루 시원한조망 쾌적한주거환경 잠현초,"['15년이내', '대단지', '대형평수']",파크리오공인중개사
2058571405,1171010100,A01,A1,13/15,190000,127,115,남향,37.503001,127.082271,전망이 아주좋은 올수리집임 재건축단지로 미래가치높고 9호선5분임 8학군임,"['25년이상', '올수리', '역세권', '방네개이상']",삼원공인
2057197612,1171010400,A01,A1,고/14,180000,192,169,남동향,37.505779,127.120523,"재건축진행중, 세안고 매매","['25년이상', '대형평수', '방네개이상', '화장실두개']",우진세무사공인중개사사무소
2058558063,1171011300,A01,A1,5/15,81000,81,59,동향,37.48839,127.145344,입주협의 올수리 ,"['25년이내', '올수리', '방두개', '화장실한개']",제일공인
2057557390,1171010800,A02,A1,고/15,22000,56,29,,37.479962,127.119095,11월말 협의입주가능 로얄층,"['10년이내', '대단지', '화장실한개', '소형평수']",태양공인중개사무소
2058502775,1171010200,A01,A1,3/12,260000,157,134,남향,37.5183,127.103283,주인거주 명도가능,"['25년이상', '역세권', '대형평수', '방네개이상']",현대공인중개사
2058498538,1171010300,A01,A1,2/6,65000,101,84,남향,37.535745,127.11887,공간이 넓고 좋아요 ,"['10년이내', '역세권', '필로티', '방세개']",거성공인중개사사무소
2057536196,1171010800,D01,A1,14/14,22500,62,31,동향,37.48533,127.115109,"입주 가능 매물, 탕비실을 갖추고 주차가 용이한 역세권 사무실","['4년이내', '관리비20만원이하', '주차가능', '엘리베이터']",테크노공인중개사사무소
2058548009,1171010100,A01,A1,5/15,175000,105,95,남향,37.503474,127.082887,재건축 사업시행인가 신청함 빠른진행단지 귀한 입주매물,"['25년이상', '역세권', '방세개', '화장실한개']",매일공인
2058376355,1171010800,A01,A1,14/19,160000,146,120,남향,37.491917,127.129811,44 남향 로얄층 입주가능,"['25년이내', '대단지', '대형평수', '방네개이상']",하나공인중개사
2058546484,1171010300,A01,A1,11/18,135000,138,114,남향,37.530062,127.113302,전체 올수리 전세안고 매매,"['25년이상', '올수리', '대형평수', '방네개이상']",강일공인
2058511544,1171011400,A01,A1,3/15,130000,147,114,남서향,37.499023,127.157867,조망권이 트여있고 구조가 좋아요,"['10년이내', '대형평수', '방네개이상', '화장실두개']",파크데일공인중개사
2058518327,1171010800,A01,A1,12/15,195000,158,136,남향,37.488521,127.111792,"학교앞, 올수리 전세안고 매수할수 있습니다.","['25년이상', '올수리', '대단지', '대형평수']",대우공인중개사사무소
2057706557,1171010500,A03,A1,중/26,170000,154,129,북향,37.507455,127.102519,석촌호수 멋진 고층 조망권 아파트 미래가치 기대되는 아파트입니다,"['15년이내', '역세권', '대형평수', '방세개']",롯데월드공인중개사사무소
2058494688,1171010300,A01,A1,8/10,95000,79,59,서향,37.529525,127.111891,귀한매물,"['25년이상', '방두개', '화장실한개', '고층']",신한공인중개사사무소
2058375070,1171010500,A01,A1,4/6,75000,93,77,북동향,37.501111,127.109652,"28P, 송파초역세권, 방3화2, 전세안고 매매","['25년이내', '역세권', '방세개', '화장실두개']",송파미래공인중개사사무소
2057704649,1171010800,A02,A1,고/18,46500,93,48,남향,37.480496,127.12429,입주가능매매 인기조은구조 관리비 저렴한단지,"['4년이내', '테라스', '역세권']",태진공인중개사사무소
2060145714,1171010800,C02,A1,-1/3,21000,41,41,,0.0,0.0,빌라 방2 거실작음 수리잘되어있슴   입주가 현세입자1000에50만원있슴,"['소형평수', '방두개', '화장실한개', '총3층']",등대공인
2060135741,1171010100,A03,A1,중/17,117999,111,84,남향,37.504176,127.08738,실입주가능한 MICE업무지구내 미래유망한 아파트 ,"['25년이내', '역세권', '방세개', '화장실두개']",늘공인중개사사무소
2060133195,1171010600,A01,A1,고/8,31300,21,15,남향,37.500912,127.096626,소액투자가능 역세권 신축 오피스텔 최고 투자처 구해줘홈즈우승,"['2년이내', '역세권', '소형평수']",위모공인중개사사무소
2060082809,1171010100,A02,A1,중/3,34800,59,33,,37.505392,127.087282,"삼전역 도보3분, 갭투자, 최상급 컨디션1.5룸 매매","['2년이내', '역세권', '화장실한개']",택스앤리얼티세무사부동산중개
2060092502,1171010700,D01,A1,3/20,60000,340,177,,37.493394,127.119708,급매 입주가능,"['역세권', '급매', '주차가능']",광개토공인중개사사무소
2060132154,1171010600,A01,A1,고/8,31000,21,15,남동향,37.500912,127.096626,소액 2000만 갭투 가능 신축 완판 오피스텔 분양중,"['2년이내', '역세권', '소형평수']",위모공인중개사사무소
2060071167,1171010400,C03,A1,5/0,310000,214,459,북향,37.507348,127.112014,"송파동 석촌역8,9호선 더블역세권 주인거주중 입주가","['25년이내', '역세권', '방네개이상', '화장실네개이상']",알찬공인중개사
2060061215,1171010400,C03,A1,6/0,255000,165,464,북향,37.504328,127.109021,석촌역더블초역세권3분이내 실투4억6천만으로인수 송파대로근접 교통의요충지,"['25년이내', '역세권', '주차가능', '북향']",알찬공인중개사
2060119082,1171011400,D05,A1,2/-1,170000,307,458,남서향,37.498241,127.151382,마천1구역에 위치한 교회건물로 가격대비 평단가 저렴한 매물,"['역세권', '주차가능', '남서향']",초석공인중개사사무소
2060063257,1171010200,A02,A1,고/70,3340000,2130,829,북향,37.512847,127.102637,,"['4년이내', '역세권', '복층', '대형평수']",프라움공인중개사사무소
2060075631,1171010400,C03,A1,5/0,350000,231,461,남향,37.507887,127.108036,송파동 다세대통매 석촌역 8호9호선 초역세권,"['25년이내', '역세권', '주차가능', '남향']",알찬공인중개사
2060126348,1171010600,C03,A1,6/0,260000,183,409,남동향,37.505192,127.091452,삼전동 주인층과 옥상 옥탑방은 주인거주 코너다세대주택 9호선전철역세권,"['15년이내', '역세권', '주차가능', '남동향']",알찬공인중개사
2060071594,1171010400,C03,A1,3/-1,235000,234,423,남서향,37.504177,127.113709,송파동 구다가구 주인층 주인거주 한양아파트인접한 다가구통매,"['25년이상', '주차가능', '남서향']",알찬공인중개사
2060085130,1171010900,A01,A1,중/20,150000,116,84,,37.475734,127.13962,,"['10년이내', '대단지', '방세개', '화장실두개']",한스파크공인중개사사무소
2060065936,1171011100,C02,A1,6/6,38000,54,44,남향,37.511003,127.118265,,"['2년이내', '화장실한개', '소형평수']",금탑공인중개사사무소
2060085271,1171011100,C02,A1,2/4,30500,53,46,남동향,37.510012,127.115679,"9호선송파나루역 도보5분거리,버스정류장이 바로앞,채광좋고일부수리,주차가능","['역세권', '소형평수', '방두개']",신방이부동산써브공인중개사사무소
2060060625,1171011200,A01,A1,고/10,65000,99,84,남향,37.50155,127.142163,성내천인근 고급자재 입주가능 남향집.,"['15년이내', '방세개', '화장실두개', '고층']",거여우방한솔공인중개사
2060067461,1171010600,C02,A1,3/4,34000,65,59,남서향,37.500444,127.093504,,"['25년이내', '역세권', '방세개', '화장실한개']",잠실부동산공인중개사
2060070915,1171010400,C03,A1,6/0,240000,192,458,북향,37.500496,127.115788,,"['15년이내', '역세권', '주차가능', '북향']",알찬공인중개사
