atclNo,cortarNo,rletTpCd,tradTpCd,flrInfo,prc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,rltrNm
2060513877,1120011000,A01,A1,18/19,125000,85,59,남서향,37.552151,127.024617,공동중개가능 02 2291 5500 올수리 임대안고,"['10년이내', '올수리', '역세권', '방세개']",금호힐스테이트공인중개사사무소
2058967876,1120010800,C02,A1,-1/4,22000,64,58,,37.551819,127.030176,기본,"['25년이상', '역세권', '방세개', '화장실한개']",삼성공인중개사
2058802328,1120010200,A01,A1,4/25,145000,107,84,남동향,37.568617,127.029508,정상입주가능 내집앞푸르른정원 확장형 단지내초등학교,"['10년이내', '역세권', '확장형', '대단지']",단지내신용공인중개사사무소
2058765412,1120011300,A01,A1,7/19,93000,83,59,남향,37.54148,127.01032,"시원한 한강 조망, 깔끔한 수리, 전세 안은 매매","['25년이내', '방두개', '화장실한개', '중층']",한수공인중개사
2059085949,1120010700,A02,A1,9/14,24000,58,29,,37.561396,127.034616,왕십리역 초역세권 10월25일입주,"['15년이내', '역세권', '소형평수', '방한개']",힐탑공인중개사사무소
2059078124,1120011000,A01,A1,19/20,125000,85,59,남동향,37.552255,127.024209,"25. 세안고, 올확장, 환기채광걱정 없는 판상형","['10년이내', '역세권', '방세개']",살집공인중개사사무소
2060506969,1120010800,A01,A1,21/24,125000,107,84,남동향,37.553069,127.037779,"올확장,올수리,탁 트인 조망권,세안고 매매합니다.","['25년이내', '올수리', '역세권', '방세개']",하나공인중개사사무소
2058751828,1120010800,A01,A1,9/14,95000,104,79,남향,37.550398,127.030627,"로얄동, 정상입주. 확장수리됨","['25년이상', '역세권', '방세개', '화장실한개']",동아공인중개사
2058725425,1120011300,A01,A1,2/21,170000,139,114,남향,37.540275,127.017055,"42P남향,깔끔함,초역세권","['25년이내', '역세권', '대형평수', '방네개이상']",(단지내)한강공인중개사사무소
2058499306,1120011000,A01,A1,16/20,170000,109,84,남동향,37.556272,127.019294,"B E S T 역세권,입주가능,로얄층,채광좋음","['10년이내', '역세권', '대단지', '방세개']",스마일공인중개사사무소
2058584386,1120011500,E04,A1,9/12,330000,1158,492,,37.547272,127.063608,"전용150,발코니30P별도,성수역10분,한층다,수익율4.5","['10년이내', '주차가능', '엘리베이터', '천장에어컨']",산볕공인중개사사무소
2058740617,1120011300,A01,A1,9/16,200000,144,115,남향,37.549682,127.013831,세안고 매매 4년이내 초역세권 시스템에어콘,"['4년이내', '역세권', '대단지', '대형평수']",소망공인중개사사무소
2058388110,1120011800,A01,A1,25/25,89000,107,84,남향,37.555624,127.070942,33 실매물 확장 올수리집 입주가능 출퇴근용이 중량천 인접 운동및산책용이,"['25년이내', '올수리', '탑층']",상왕공인중개사사무소
2058498729,1120011000,A01,A1,7/19,140000,81,59,남향,37.555592,127.018536,"시스템에어컨2대,세 안고 매매,초역세권,RR","['10년이내', '역세권', '대단지', '방세개']",스마일공인중개사사무소
2058499010,1120011000,A01,A1,9/16,170000,109,84,남동향,37.554493,127.018052,"올인테리어,확장형,시스템에어컨2대,입주가능","['10년이내', '역세권', '확장형', '대단지']",스마일공인중개사사무소
2060112299,1120011400,A01,A1,고/5,150000,64,53,남향,37.542566,127.045937,"직접매물,뚝섬역바로앞,최고입니다","['25년이상', '역세권', '방세개', '화장실한개']",한강트리마제공인중개사사무소
2060107394,1120010200,A01,A1,고/25,170000,111,84,남동향,37.56658,127.02951,2295 6400 에에컨3대 확장 지하철 인접 고층뷰로 전망 좋음,"['4년이내', '역세권', '대단지', '방세개']",왕십리금터부동산공인중개사사무소
2060118681,1120011500,A01,A1,중/17,146000,139,116,남향,37.547055,127.056144,42P  남향 성수역3분거리 상태좋음 로얄동,"['25년이내', '역세권', '대형평수', '방네개이상']",롯데파크으뜸공인
2060320097,1120011400,A01,A1,중/45,190000,74,49,남서향,37.539335,127.044703,22. 로얄층. 한강 조망권 최상이고 입주 가능합니다.,"['4년이내', '역세권', '방한개', '화장실한개']",현대KS공인중개사사무소
